feature,feature_importance
EPOCH_256_WELCH_4_EEG_BP_0.5_1,3
EPOCH_256_WELCH_4_EEG_BP_1_2,111
EPOCH_256_WELCH_4_EEG_BP_2_3,18
EPOCH_256_WELCH_4_EEG_BP_3_4,11
EPOCH_256_WELCH_4_EEG_BP_4_5,4
EPOCH_256_WELCH_4_EEG_BP_5_6,8
EPOCH_256_WELCH_4_EEG_BP_6_7,0
EPOCH_256_WELCH_4_EEG_BP_7_8,8
EPOCH_256_WELCH_4_EEG_BP_8_9,0
EPOCH_256_WELCH_4_EEG_BP_9_10,0
EPOCH_256_WELCH_4_EEG_BP_10_11,10
EPOCH_256_WELCH_4_EEG_BP_11_12,58
EPOCH_256_WELCH_4_EEG_BP_12_13,10
EPOCH_256_WELCH_4_EEG_BP_13_14,5
EPOCH_256_WELCH_4_EEG_BP_14_15,10
EPOCH_256_WELCH_4_EEG_BP_15_16,0
EPOCH_256_WELCH_4_EEG_BP_16_17,0
EPOCH_256_WELCH_4_EEG_BP_17_18,1
EPOCH_256_WELCH_4_EEG_BP_18_19,2
EPOCH_256_WELCH_4_EEG_BP_19_20,0
EPOCH_256_WELCH_4_EEG_BP_20_21,2
EPOCH_256_WELCH_4_EEG_BP_21_22,9
EPOCH_256_WELCH_4_EEG_BP_22_23,0
EPOCH_256_WELCH_4_EEG_BP_23_24,2
EPOCH_256_WELCH_4_EEG_BP_24_25,2
EPOCH_256_WELCH_4_EEG_BP_25_26,0
EPOCH_256_WELCH_4_EEG_BP_26_27,1
EPOCH_256_WELCH_4_EEG_BP_27_28,16
EPOCH_256_WELCH_4_EEG_BP_28_29,1
EPOCH_256_WELCH_4_EEG_BP_29_30,2
EPOCH_256_WELCH_4_EEG_BP_30_31,0
EPOCH_256_WELCH_4_EEG_abspow,0
EPOCH_256_WELCH_4_EEG_BP_0_0.5_std,0
EPOCH_256_WELCH_4_EEG_BP_0.5_1_std,7
EPOCH_256_WELCH_4_EEG_BP_1_2_std,1
EPOCH_256_WELCH_4_EEG_BP_2_3_std,0
EPOCH_256_WELCH_4_EEG_BP_3_4_std,14
EPOCH_256_WELCH_4_EEG_BP_4_5_std,0
EPOCH_256_WELCH_4_EEG_BP_5_6_std,3
EPOCH_256_WELCH_4_EEG_BP_6_7_std,0
EPOCH_256_WELCH_4_EEG_BP_7_8_std,0
EPOCH_256_WELCH_4_EEG_BP_8_9_std,7
EPOCH_256_WELCH_4_EEG_BP_9_10_std,6
EPOCH_256_WELCH_4_EEG_BP_10_11_std,0
EPOCH_256_WELCH_4_EEG_BP_11_12_std,2
EPOCH_256_WELCH_4_EEG_BP_12_13_std,4
EPOCH_256_WELCH_4_EEG_BP_13_14_std,8
EPOCH_256_WELCH_4_EEG_BP_14_15_std,0
EPOCH_256_WELCH_4_EEG_BP_15_16_std,0
EPOCH_256_WELCH_4_EEG_BP_16_17_std,5
EPOCH_256_WELCH_4_EEG_BP_17_18_std,0
EPOCH_256_WELCH_4_EEG_BP_18_19_std,0
EPOCH_256_WELCH_4_EEG_BP_19_20_std,0
EPOCH_256_WELCH_4_EEG_BP_20_21_std,0
EPOCH_256_WELCH_4_EEG_BP_21_22_std,0
EPOCH_256_WELCH_4_EEG_BP_22_23_std,0
EPOCH_256_WELCH_4_EEG_BP_23_24_std,0
EPOCH_256_WELCH_4_EEG_BP_24_25_std,1
EPOCH_256_WELCH_4_EEG_BP_25_26_std,0
EPOCH_256_WELCH_4_EEG_BP_26_27_std,0
EPOCH_256_WELCH_4_EEG_BP_27_28_std,0
EPOCH_256_WELCH_4_EEG_BP_28_29_std,0
EPOCH_256_WELCH_4_EEG_BP_29_30_std,0
EPOCH_256_WELCH_4_EEG_BP_30_31_std,0
EPOCH_256_WELCH_4_EEG_BP_0_0.5_relative,50
EPOCH_256_WELCH_4_EEG_BP_0.5_1_relative,5
EPOCH_256_WELCH_4_EEG_BP_1_2_relative,42
EPOCH_256_WELCH_4_EEG_BP_2_3_relative,3
EPOCH_256_WELCH_4_EEG_BP_3_4_relative,18
EPOCH_256_WELCH_4_EEG_BP_4_5_relative,11
EPOCH_256_WELCH_4_EEG_BP_5_6_relative,1
EPOCH_256_WELCH_4_EEG_BP_6_7_relative,2
EPOCH_256_WELCH_4_EEG_BP_7_8_relative,0
EPOCH_256_WELCH_4_EEG_BP_8_9_relative,0
EPOCH_256_WELCH_4_EEG_BP_9_10_relative,0
EPOCH_256_WELCH_4_EEG_BP_10_11_relative,0
EPOCH_256_WELCH_4_EEG_BP_11_12_relative,14
EPOCH_256_WELCH_4_EEG_BP_12_13_relative,1
EPOCH_256_WELCH_4_EEG_BP_13_14_relative,0
EPOCH_256_WELCH_4_EEG_BP_14_15_relative,1
EPOCH_256_WELCH_4_EEG_BP_15_16_relative,0
EPOCH_256_WELCH_4_EEG_BP_16_17_relative,0
EPOCH_256_WELCH_4_EEG_BP_17_18_relative,0
EPOCH_256_WELCH_4_EEG_BP_18_19_relative,1
EPOCH_256_WELCH_4_EEG_BP_19_20_relative,0
EPOCH_256_WELCH_4_EEG_BP_20_21_relative,0
EPOCH_256_WELCH_4_EEG_BP_21_22_relative,0
EPOCH_256_WELCH_4_EEG_BP_22_23_relative,2
EPOCH_256_WELCH_4_EEG_BP_23_24_relative,0
EPOCH_256_WELCH_4_EEG_BP_24_25_relative,1
EPOCH_256_WELCH_4_EEG_BP_25_26_relative,0
EPOCH_256_WELCH_4_EEG_BP_26_27_relative,0
EPOCH_256_WELCH_4_EEG_BP_27_28_relative,0
EPOCH_256_WELCH_4_EEG_BP_28_29_relative,0
EPOCH_256_WELCH_4_EEG_BP_29_30_relative,0
EPOCH_256_WELCH_4_EEG_BP_30_31_relative,0
EPOCH_256_WELCH_4_EEG_perm,0
EPOCH_256_WELCH_4_EEG_higuchi,0
EPOCH_256_WELCH_4_EEG_petrosian,0
EPOCH_256_WELCH_8_EEG_std,0
EPOCH_256_WELCH_8_EEG_iqr,0
EPOCH_256_WELCH_8_EEG_skew,0
EPOCH_256_WELCH_8_EEG_kurt,0
EPOCH_256_WELCH_8_EEG_nzc,0
EPOCH_256_WELCH_8_EEG_hmob,0
EPOCH_256_WELCH_8_EEG_hcomp,0
EPOCH_256_WELCH_8_EEG_BP_0_0.5,14
EPOCH_256_WELCH_8_EEG_BP_0.5_1,3
EPOCH_256_WELCH_8_EEG_BP_1_2,64
EPOCH_256_WELCH_8_EEG_BP_2_3,10
EPOCH_256_WELCH_8_EEG_BP_3_4,39
EPOCH_256_WELCH_8_EEG_BP_4_5,54
EPOCH_256_WELCH_8_EEG_BP_5_6,71
EPOCH_256_WELCH_8_EEG_BP_6_7,6
EPOCH_256_WELCH_8_EEG_BP_7_8,0
EPOCH_256_WELCH_8_EEG_BP_8_9,0
EPOCH_256_WELCH_8_EEG_BP_9_10,50
EPOCH_256_WELCH_8_EEG_BP_10_11,19
EPOCH_256_WELCH_8_EEG_BP_11_12,81
EPOCH_256_WELCH_8_EEG_BP_12_13,10
EPOCH_256_WELCH_8_EEG_BP_13_14,6
EPOCH_256_WELCH_8_EEG_BP_14_15,15
EPOCH_256_WELCH_8_EEG_BP_15_16,6
EPOCH_256_WELCH_8_EEG_BP_16_17,0
EPOCH_256_WELCH_8_EEG_BP_17_18,21
EPOCH_256_WELCH_8_EEG_BP_18_19,1
EPOCH_256_WELCH_8_EEG_BP_19_20,8
EPOCH_256_WELCH_8_EEG_BP_20_21,3
EPOCH_256_WELCH_8_EEG_BP_21_22,0
EPOCH_256_WELCH_8_EEG_BP_22_23,8
EPOCH_256_WELCH_8_EEG_BP_23_24,16
EPOCH_256_WELCH_8_EEG_BP_24_25,1
EPOCH_256_WELCH_8_EEG_BP_25_26,2
EPOCH_256_WELCH_8_EEG_BP_26_27,0
EPOCH_256_WELCH_8_EEG_BP_27_28,3
EPOCH_256_WELCH_8_EEG_BP_28_29,0
EPOCH_256_WELCH_8_EEG_BP_29_30,0
EPOCH_256_WELCH_8_EEG_BP_30_31,1
EPOCH_256_WELCH_8_EEG_abspow,5
EPOCH_256_WELCH_8_EEG_BP_0_0.5_std,0
EPOCH_256_WELCH_8_EEG_BP_0.5_1_std,0
EPOCH_256_WELCH_8_EEG_BP_1_2_std,0
EPOCH_256_WELCH_8_EEG_BP_2_3_std,9
EPOCH_256_WELCH_8_EEG_BP_3_4_std,71
EPOCH_256_WELCH_8_EEG_BP_4_5_std,5
EPOCH_256_WELCH_8_EEG_BP_5_6_std,0
EPOCH_256_WELCH_8_EEG_BP_6_7_std,10
EPOCH_256_WELCH_8_EEG_BP_7_8_std,0
EPOCH_256_WELCH_8_EEG_BP_8_9_std,0
EPOCH_256_WELCH_8_EEG_BP_9_10_std,4
EPOCH_256_WELCH_8_EEG_BP_10_11_std,0
EPOCH_256_WELCH_8_EEG_BP_11_12_std,6
EPOCH_256_WELCH_8_EEG_BP_12_13_std,0
EPOCH_256_WELCH_8_EEG_BP_13_14_std,1
EPOCH_256_WELCH_8_EEG_BP_14_15_std,0
EPOCH_256_WELCH_8_EEG_BP_15_16_std,0
EPOCH_256_WELCH_8_EEG_BP_16_17_std,1
EPOCH_256_WELCH_8_EEG_BP_17_18_std,0
EPOCH_256_WELCH_8_EEG_BP_18_19_std,0
EPOCH_256_WELCH_8_EEG_BP_19_20_std,0
EPOCH_256_WELCH_8_EEG_BP_20_21_std,0
EPOCH_256_WELCH_8_EEG_BP_21_22_std,0
EPOCH_256_WELCH_8_EEG_BP_22_23_std,0
EPOCH_256_WELCH_8_EEG_BP_23_24_std,0
EPOCH_256_WELCH_8_EEG_BP_24_25_std,0
EPOCH_256_WELCH_8_EEG_BP_25_26_std,0
EPOCH_256_WELCH_8_EEG_BP_26_27_std,0
EPOCH_256_WELCH_8_EEG_BP_27_28_std,0
EPOCH_256_WELCH_8_EEG_BP_28_29_std,0
EPOCH_256_WELCH_8_EEG_BP_29_30_std,0
EPOCH_256_WELCH_8_EEG_BP_30_31_std,0
EPOCH_256_WELCH_8_EEG_BP_0_0.5_relative,22
EPOCH_256_WELCH_8_EEG_BP_0.5_1_relative,95
EPOCH_256_WELCH_8_EEG_BP_1_2_relative,144
EPOCH_256_WELCH_8_EEG_BP_2_3_relative,0
EPOCH_256_WELCH_8_EEG_BP_3_4_relative,0
EPOCH_256_WELCH_8_EEG_BP_4_5_relative,0
EPOCH_256_WELCH_8_EEG_BP_5_6_relative,7
EPOCH_256_WELCH_8_EEG_BP_6_7_relative,4
EPOCH_256_WELCH_8_EEG_BP_7_8_relative,2
EPOCH_256_WELCH_8_EEG_BP_8_9_relative,7
EPOCH_256_WELCH_8_EEG_BP_9_10_relative,0
EPOCH_256_WELCH_8_EEG_BP_10_11_relative,2
EPOCH_256_WELCH_8_EEG_BP_11_12_relative,1
EPOCH_256_WELCH_8_EEG_BP_12_13_relative,0
EPOCH_256_WELCH_8_EEG_BP_13_14_relative,2
EPOCH_256_WELCH_8_EEG_BP_14_15_relative,0
EPOCH_256_WELCH_8_EEG_BP_15_16_relative,0
EPOCH_256_WELCH_8_EEG_BP_16_17_relative,0
EPOCH_256_WELCH_8_EEG_BP_17_18_relative,0
EPOCH_256_WELCH_8_EEG_BP_18_19_relative,0
EPOCH_256_WELCH_8_EEG_BP_19_20_relative,0
EPOCH_256_WELCH_8_EEG_BP_20_21_relative,0
EPOCH_256_WELCH_8_EEG_BP_21_22_relative,0
EPOCH_256_WELCH_8_EEG_BP_22_23_relative,0
EPOCH_256_WELCH_8_EEG_BP_23_24_relative,0
EPOCH_256_WELCH_8_EEG_BP_24_25_relative,6
EPOCH_256_WELCH_8_EEG_BP_25_26_relative,0
EPOCH_256_WELCH_8_EEG_BP_26_27_relative,2
EPOCH_256_WELCH_8_EEG_BP_27_28_relative,3
EPOCH_256_WELCH_8_EEG_BP_28_29_relative,0
EPOCH_256_WELCH_8_EEG_BP_29_30_relative,0
EPOCH_256_WELCH_8_EEG_BP_30_31_relative,0
EPOCH_256_WELCH_8_EEG_perm,0
EPOCH_256_WELCH_8_EEG_higuchi,0
EPOCH_256_WELCH_8_EEG_petrosian,0
EPOCH_256_WELCH_16_EEG_std,0
EPOCH_256_WELCH_16_EEG_iqr,0
EPOCH_256_WELCH_16_EEG_skew,0
EPOCH_256_WELCH_16_EEG_kurt,0
EPOCH_256_WELCH_16_EEG_nzc,0
EPOCH_256_WELCH_16_EEG_hmob,0
EPOCH_256_WELCH_16_EEG_hcomp,0
EPOCH_256_WELCH_16_EEG_BP_0_0.5,43
EPOCH_256_WELCH_16_EEG_BP_0.5_1,15
EPOCH_256_WELCH_16_EEG_BP_1_2,34
EPOCH_256_WELCH_16_EEG_BP_2_3,69
EPOCH_256_WELCH_16_EEG_BP_3_4,19
EPOCH_256_WELCH_16_EEG_BP_4_5,30
EPOCH_256_WELCH_16_EEG_BP_5_6,129
EPOCH_256_WELCH_16_EEG_BP_6_7,5
EPOCH_256_WELCH_16_EEG_BP_7_8,15
EPOCH_256_WELCH_16_EEG_BP_8_9,9
EPOCH_256_WELCH_16_EEG_BP_9_10,44
EPOCH_256_WELCH_16_EEG_BP_10_11,38
EPOCH_256_WELCH_16_EEG_BP_11_12,145
EPOCH_256_WELCH_16_EEG_BP_12_13,13
EPOCH_256_WELCH_16_EEG_BP_13_14,27
EPOCH_256_WELCH_16_EEG_BP_14_15,0
EPOCH_256_WELCH_16_EEG_BP_15_16,8
EPOCH_256_WELCH_16_EEG_BP_16_17,0
EPOCH_256_WELCH_16_EEG_BP_17_18,0
EPOCH_256_WELCH_16_EEG_BP_18_19,2
EPOCH_256_WELCH_16_EEG_BP_19_20,0
EPOCH_256_WELCH_16_EEG_BP_20_21,9
EPOCH_256_WELCH_16_EEG_BP_21_22,4
EPOCH_256_WELCH_16_EEG_BP_22_23,8
EPOCH_256_WELCH_16_EEG_BP_23_24,4
EPOCH_256_WELCH_16_EEG_BP_24_25,0
EPOCH_256_WELCH_16_EEG_BP_25_26,6
EPOCH_256_WELCH_16_EEG_BP_26_27,1
EPOCH_256_WELCH_16_EEG_BP_27_28,0
EPOCH_256_WELCH_16_EEG_BP_28_29,17
EPOCH_256_WELCH_16_EEG_BP_29_30,1
EPOCH_256_WELCH_16_EEG_BP_30_31,0
EPOCH_256_WELCH_16_EEG_abspow,3
EPOCH_256_WELCH_16_EEG_BP_0_0.5_std,1
EPOCH_256_WELCH_16_EEG_BP_0.5_1_std,226
EPOCH_256_WELCH_16_EEG_BP_1_2_std,59
EPOCH_256_WELCH_16_EEG_BP_2_3_std,7
EPOCH_256_WELCH_16_EEG_BP_3_4_std,16
EPOCH_256_WELCH_16_EEG_BP_4_5_std,1
EPOCH_256_WELCH_16_EEG_BP_5_6_std,60
EPOCH_256_WELCH_16_EEG_BP_6_7_std,8
EPOCH_256_WELCH_16_EEG_BP_7_8_std,0
EPOCH_256_WELCH_16_EEG_BP_8_9_std,12
EPOCH_256_WELCH_16_EEG_BP_9_10_std,0
EPOCH_256_WELCH_16_EEG_BP_10_11_std,2
EPOCH_256_WELCH_16_EEG_BP_11_12_std,8
EPOCH_256_WELCH_16_EEG_BP_12_13_std,9
EPOCH_256_WELCH_16_EEG_BP_13_14_std,0
EPOCH_256_WELCH_16_EEG_BP_14_15_std,0
EPOCH_256_WELCH_16_EEG_BP_15_16_std,0
EPOCH_256_WELCH_16_EEG_BP_16_17_std,0
EPOCH_256_WELCH_16_EEG_BP_17_18_std,12
EPOCH_256_WELCH_16_EEG_BP_18_19_std,0
EPOCH_256_WELCH_16_EEG_BP_19_20_std,0
EPOCH_256_WELCH_16_EEG_BP_20_21_std,0
EPOCH_256_WELCH_16_EEG_BP_21_22_std,0
EPOCH_256_WELCH_16_EEG_BP_22_23_std,0
EPOCH_256_WELCH_16_EEG_BP_23_24_std,0
EPOCH_256_WELCH_16_EEG_BP_24_25_std,0
EPOCH_256_WELCH_16_EEG_BP_25_26_std,0
EPOCH_256_WELCH_16_EEG_BP_26_27_std,0
EPOCH_256_WELCH_16_EEG_BP_27_28_std,0
EPOCH_256_WELCH_16_EEG_BP_28_29_std,0
EPOCH_256_WELCH_16_EEG_BP_29_30_std,0
EPOCH_256_WELCH_16_EEG_BP_30_31_std,0
EPOCH_256_WELCH_16_EEG_BP_0_0.5_relative,56
EPOCH_256_WELCH_16_EEG_BP_0.5_1_relative,156
EPOCH_256_WELCH_16_EEG_BP_1_2_relative,178
EPOCH_256_WELCH_16_EEG_BP_2_3_relative,47
EPOCH_256_WELCH_16_EEG_BP_3_4_relative,4
EPOCH_256_WELCH_16_EEG_BP_4_5_relative,1
EPOCH_256_WELCH_16_EEG_BP_5_6_relative,10
EPOCH_256_WELCH_16_EEG_BP_6_7_relative,1
EPOCH_256_WELCH_16_EEG_BP_7_8_relative,1
EPOCH_256_WELCH_16_EEG_BP_8_9_relative,8
EPOCH_256_WELCH_16_EEG_BP_9_10_relative,14
EPOCH_256_WELCH_16_EEG_BP_10_11_relative,1
EPOCH_256_WELCH_16_EEG_BP_11_12_relative,1
EPOCH_256_WELCH_16_EEG_BP_12_13_relative,1
EPOCH_256_WELCH_16_EEG_BP_13_14_relative,0
EPOCH_256_WELCH_16_EEG_BP_14_15_relative,6
EPOCH_256_WELCH_16_EEG_BP_15_16_relative,0
EPOCH_256_WELCH_16_EEG_BP_16_17_relative,0
EPOCH_256_WELCH_16_EEG_BP_17_18_relative,1
EPOCH_256_WELCH_16_EEG_BP_18_19_relative,0
EPOCH_256_WELCH_16_EEG_BP_19_20_relative,4
EPOCH_256_WELCH_16_EEG_BP_20_21_relative,0
EPOCH_256_WELCH_16_EEG_BP_21_22_relative,1
EPOCH_256_WELCH_16_EEG_BP_22_23_relative,0
EPOCH_256_WELCH_16_EEG_BP_23_24_relative,1
EPOCH_256_WELCH_16_EEG_BP_24_25_relative,0
EPOCH_256_WELCH_16_EEG_BP_25_26_relative,0
EPOCH_256_WELCH_16_EEG_BP_26_27_relative,1
EPOCH_256_WELCH_16_EEG_BP_27_28_relative,0
EPOCH_256_WELCH_16_EEG_BP_28_29_relative,14
EPOCH_256_WELCH_16_EEG_BP_29_30_relative,0
EPOCH_256_WELCH_16_EEG_BP_30_31_relative,2
EPOCH_256_WELCH_16_EEG_perm,0
EPOCH_256_WELCH_16_EEG_higuchi,0
EPOCH_256_WELCH_16_EEG_petrosian,0
EPOCH_128_WELCH_64_HR_mean,117
EPOCH_128_WELCH_64_HR_std,20
EPOCH_128_WELCH_64_HR_iqr,18
EPOCH_128_WELCH_64_HR_skew,0
EPOCH_128_WELCH_64_HR_kurt,23
EPOCH_128_WELCH_64_HR_hmob,3
EPOCH_128_WELCH_64_HR_hcomp,4
EPOCH_128_WELCH_64_HR_vlf,0
EPOCH_128_WELCH_64_HR_lf,0
EPOCH_128_WELCH_64_HR_hf,0
EPOCH_128_WELCH_64_HR_lf/hf,0
EPOCH_128_WELCH_64_HR_p_total,0
EPOCH_128_WELCH_64_HR_vlf_perc,8
EPOCH_128_WELCH_64_HR_lf_perc,0
EPOCH_128_WELCH_64_HR_hf_perc,11
EPOCH_128_WELCH_64_HR_lf_nu,0
EPOCH_128_WELCH_64_HR_hf_nu,0
EPOCH_128_WELCH_128_HR_mean,0
EPOCH_128_WELCH_128_HR_std,0
EPOCH_128_WELCH_128_HR_iqr,0
EPOCH_128_WELCH_128_HR_skew,0
EPOCH_128_WELCH_128_HR_kurt,0
EPOCH_128_WELCH_128_HR_hmob,0
EPOCH_128_WELCH_128_HR_hcomp,0
EPOCH_128_WELCH_128_HR_vlf,0
EPOCH_128_WELCH_128_HR_lf,6
EPOCH_128_WELCH_128_HR_hf,0
EPOCH_128_WELCH_128_HR_lf/hf,0
EPOCH_128_WELCH_128_HR_p_total,2
EPOCH_128_WELCH_128_HR_vlf_perc,0
EPOCH_128_WELCH_128_HR_lf_perc,0
EPOCH_128_WELCH_128_HR_hf_perc,0
EPOCH_128_WELCH_128_HR_lf_nu,0
EPOCH_128_WELCH_128_HR_hf_nu,0
EPOCH_256_WELCH_64_HR_mean,58
EPOCH_256_WELCH_64_HR_std,89
EPOCH_256_WELCH_64_HR_iqr,151
EPOCH_256_WELCH_64_HR_skew,86
EPOCH_256_WELCH_64_HR_kurt,43
EPOCH_256_WELCH_64_HR_hmob,3
EPOCH_256_WELCH_64_HR_hcomp,5
EPOCH_256_WELCH_64_HR_vlf,29
EPOCH_256_WELCH_64_HR_lf,14
EPOCH_256_WELCH_64_HR_hf,59
EPOCH_256_WELCH_64_HR_lf/hf,7
EPOCH_256_WELCH_64_HR_p_total,6
EPOCH_256_WELCH_64_HR_vlf_perc,14
EPOCH_256_WELCH_64_HR_lf_perc,7
EPOCH_256_WELCH_64_HR_hf_perc,16
EPOCH_256_WELCH_64_HR_lf_nu,0
EPOCH_256_WELCH_64_HR_hf_nu,1
EPOCH_256_WELCH_128_HR_mean,0
EPOCH_256_WELCH_128_HR_std,0
EPOCH_256_WELCH_128_HR_iqr,0
EPOCH_256_WELCH_128_HR_skew,0
EPOCH_256_WELCH_128_HR_kurt,0
EPOCH_256_WELCH_128_HR_hmob,0
EPOCH_256_WELCH_128_HR_hcomp,0
EPOCH_256_WELCH_128_HR_vlf,0
EPOCH_256_WELCH_128_HR_lf,0
EPOCH_256_WELCH_128_HR_hf,4
EPOCH_256_WELCH_128_HR_lf/hf,0
EPOCH_256_WELCH_128_HR_p_total,0
EPOCH_256_WELCH_128_HR_vlf_perc,0
EPOCH_256_WELCH_128_HR_lf_perc,0
EPOCH_256_WELCH_128_HR_hf_perc,24
EPOCH_256_WELCH_128_HR_lf_nu,0
EPOCH_256_WELCH_128_HR_hf_nu,0
EPOCH_256_WELCH_256_HR_mean,0
EPOCH_256_WELCH_256_HR_std,0
EPOCH_256_WELCH_256_HR_iqr,0
EPOCH_256_WELCH_256_HR_skew,0
EPOCH_256_WELCH_256_HR_kurt,0
EPOCH_256_WELCH_256_HR_hmob,0
EPOCH_256_WELCH_256_HR_hcomp,0
EPOCH_256_WELCH_256_HR_vlf,25
EPOCH_256_WELCH_256_HR_lf,57
EPOCH_256_WELCH_256_HR_hf,13
EPOCH_256_WELCH_256_HR_lf/hf,19
EPOCH_256_WELCH_256_HR_p_total,0
EPOCH_256_WELCH_256_HR_vlf_perc,4
EPOCH_256_WELCH_256_HR_lf_perc,18
EPOCH_256_WELCH_256_HR_hf_perc,15
EPOCH_256_WELCH_256_HR_lf_nu,0
EPOCH_256_WELCH_256_HR_hf_nu,0
EPOCH_512_WELCH_64_HR_mean,13
EPOCH_512_WELCH_64_HR_std,228
EPOCH_512_WELCH_64_HR_iqr,68
EPOCH_512_WELCH_64_HR_skew,41
EPOCH_512_WELCH_64_HR_kurt,104
EPOCH_512_WELCH_64_HR_hmob,22
EPOCH_512_WELCH_64_HR_hcomp,5
EPOCH_512_WELCH_64_HR_vlf,10
EPOCH_512_WELCH_64_HR_lf,42
EPOCH_512_WELCH_64_HR_hf,45
EPOCH_512_WELCH_64_HR_lf/hf,5
EPOCH_512_WELCH_64_HR_p_total,23
EPOCH_512_WELCH_64_HR_vlf_perc,14
EPOCH_512_WELCH_64_HR_lf_perc,13
EPOCH_512_WELCH_64_HR_hf_perc,19
EPOCH_512_WELCH_64_HR_lf_nu,0
EPOCH_512_WELCH_64_HR_hf_nu,2
EPOCH_512_WELCH_128_HR_mean,0
EPOCH_512_WELCH_128_HR_std,0
EPOCH_512_WELCH_128_HR_iqr,0
EPOCH_512_WELCH_128_HR_skew,0
EPOCH_512_WELCH_128_HR_kurt,0
EPOCH_512_WELCH_128_HR_hmob,0
EPOCH_512_WELCH_128_HR_hcomp,0
EPOCH_512_WELCH_128_HR_vlf,35
EPOCH_512_WELCH_128_HR_lf,34
EPOCH_512_WELCH_128_HR_hf,75
EPOCH_512_WELCH_128_HR_lf/hf,21
EPOCH_512_WELCH_128_HR_p_total,107
EPOCH_512_WELCH_128_HR_vlf_perc,46
EPOCH_512_WELCH_128_HR_lf_perc,6
EPOCH_512_WELCH_128_HR_hf_perc,20
EPOCH_512_WELCH_128_HR_lf_nu,0
EPOCH_512_WELCH_128_HR_hf_nu,6
EPOCH_512_WELCH_256_HR_mean,0
EPOCH_512_WELCH_256_HR_std,0
EPOCH_512_WELCH_256_HR_iqr,0
EPOCH_512_WELCH_256_HR_skew,0
EPOCH_512_WELCH_256_HR_kurt,0
EPOCH_512_WELCH_256_HR_hmob,0
EPOCH_512_WELCH_256_HR_hcomp,0
EPOCH_512_WELCH_256_HR_vlf,10
EPOCH_512_WELCH_256_HR_lf,28
EPOCH_512_WELCH_256_HR_hf,9
EPOCH_512_WELCH_256_HR_lf/hf,68
EPOCH_512_WELCH_256_HR_p_total,18
EPOCH_512_WELCH_256_HR_vlf_perc,0
EPOCH_512_WELCH_256_HR_lf_perc,7
EPOCH_512_WELCH_256_HR_hf_perc,12
EPOCH_512_WELCH_256_HR_lf_nu,0
EPOCH_512_WELCH_256_HR_hf_nu,4
EPOCH_512_WELCH_512_HR_mean,0
EPOCH_512_WELCH_512_HR_std,0
EPOCH_512_WELCH_512_HR_iqr,0
EPOCH_512_WELCH_512_HR_skew,0
EPOCH_512_WELCH_512_HR_kurt,0
EPOCH_512_WELCH_512_HR_hmob,0
EPOCH_512_WELCH_512_HR_hcomp,0
EPOCH_512_WELCH_512_HR_vlf,11
EPOCH_512_WELCH_512_HR_lf,32
EPOCH_512_WELCH_512_HR_hf,8
EPOCH_512_WELCH_512_HR_lf/hf,18
EPOCH_512_WELCH_512_HR_p_total,0
EPOCH_512_WELCH_512_HR_vlf_perc,29
EPOCH_512_WELCH_512_HR_lf_perc,4
EPOCH_512_WELCH_512_HR_hf_perc,2
EPOCH_512_WELCH_512_HR_lf_nu,0
EPOCH_512_WELCH_512_HR_hf_nu,0
